x y mesh_s
1.734506332205571599e+00 2.690622976448152626e-01 9.999999999999995559e-01
1.755487390754206123e+00 2.562391741668700873e-01 1.000000000000000000e+00
1.727869577723294858e+00 2.562441939765118804e-01 1.000000000000000000e+00
1.742213893506588285e+00 2.306028691519014240e-01 1.000000000000000000e+00
1.741678480922899563e+00 2.562416721607396752e-01 1.000000000000000444e+00
1.735041734209116226e+00 2.434235424928913871e-01 9.999999999999997780e-01
1.748850641480899304e+00 2.434210257311384407e-01 9.999999999999995559e-01
1.769754009557469976e+00 2.306055588839141524e-01 1.000000000000000000e+00
1.742213893506588285e+00 2.306028691519014240e-01 1.000000000000000000e+00
1.756480516261672564e+00 2.049691571974819604e-01 1.000000000000000000e+00
1.755983947750984653e+00 2.306042027183236309e-01 1.000000000000000444e+00
1.749347202181268157e+00 2.177860209154507953e-01 9.999999999999997780e-01
1.763117262712142086e+00 2.177873637424830311e-01 9.999999999999995559e-01
1.784020629906480249e+00 2.049718820731461777e-01 1.000000000000000000e+00
1.770708765938275198e+00 1.793551925209422304e-01 1.000000000000000000e+00
1.756480516261672564e+00 2.049691571974819604e-01 1.000000000000000000e+00
1.777364696641773545e+00 1.921635438943639085e-01 1.000000000000000444e+00
1.763594638378787494e+00 1.921621798286780314e-01 9.999999999999997780e-01
1.770250571520835203e+00 2.049705095604602845e-01 9.999999999999995559e-01
1.730910590971953100e+00 1.025196442544885067e-01 1.000000000000000000e+00
1.717657618283355614e+00 7.689212875978151951e-02 1.000000000000000000e+00
1.703439181304219785e+00 1.025244266626632733e-01 1.000000000000000000e+00
1.724284099950310400e+00 8.970590166539901822e-02 1.000000000000000444e+00
1.710548393502921538e+00 8.970827176218040822e-02 9.999999999999997780e-01
1.717174883141723285e+00 1.025220248144228241e-01 9.999999999999995559e-01
1.730910590971953100e+00 1.025196442544885067e-01 1.000000000000000000e+00
1.744153742330284418e+00 1.281290913168993129e-01 1.000000000000000000e+00
1.716682325198453318e+00 1.281338980940752437e-01 1.000000000000000000e+00
1.737532169882691768e+00 1.153243813330233208e-01 1.000000000000000444e+00
1.730418037056999703e+00 1.281314837881742386e-01 9.999999999999997780e-01
1.723796455059710908e+00 1.153267688262366031e-01 9.999999999999995559e-01
1.770708765938275198e+00 1.793551925209422304e-01 1.000000000000000000e+00
1.757396904023721174e+00 1.537384403863924498e-01 1.000000000000000000e+00
1.743168651075856168e+00 1.793524999345917637e-01 1.000000000000000000e+00
1.764052832180706742e+00 1.665468251341303829e-01 1.000000000000000444e+00
1.750282773455972496e+00 1.665454731621717199e-01 9.999999999999997780e-01
1.756938710874106579e+00 1.793538356860923388e-01 9.999999999999995559e-01
1.757396904023721174e+00 1.537384403863924498e-01 1.000000000000000000e+00
1.744153742330284418e+00 1.281290913168993129e-01 1.000000000000000000e+00
1.729925482318692920e+00 1.537432484544979105e-01 1.000000000000000000e+00
1.750775323061723343e+00 1.409337770444663018e-01 1.000000000000000444e+00
1.737039612700686630e+00 1.409361708266786695e-01 9.999999999999997780e-01
1.743661198200323392e+00 1.537408336648836138e-01 9.999999999999995559e-01
1.713525269147255337e+00 2.818854185595885409e-01 1.000000000000000000e+00
1.699180973945811246e+00 3.075265187051529625e-01 1.000000000000000000e+00
1.685907458952565774e+00 2.818905438503934158e-01 1.000000000000000000e+00
1.706353117337221725e+00 2.947059853389700779e-01 1.000000000000000444e+00
1.692544211818313160e+00 2.947085290130778690e-01 9.999999999999997780e-01
1.699716360049550401e+00 2.818879663005299796e-01 9.999999999999995559e-01
1.713525269147255337e+00 2.818854185595885409e-01 1.000000000000000000e+00
1.727869577723294858e+00 2.562441939765118804e-01 1.000000000000000000e+00
1.700251759998548717e+00 2.562493154836330000e-01 1.000000000000000000e+00
1.720697421791143489e+00 2.690648203426720952e-01 1.000000000000000444e+00
1.714060666961072066e+00 2.562467403260144660e-01 9.999999999999997780e-01
1.706888515846298304e+00 2.690673694923368942e-01 9.999999999999995559e-01
1.727869577723294858e+00 2.562441939765118804e-01 1.000000000000000000e+00
1.742213893506588285e+00 2.306028691519014240e-01 1.000000000000000000e+00
1.714596077034882038e+00 2.306079646329552424e-01 1.000000000000000000e+00
1.735041734209117559e+00 2.434235424928914981e-01 1.000000000000000444e+00
1.728404981769184445e+00 2.306054030091112261e-01 9.999999999999997780e-01
1.721232830224492139e+00 2.434260848045712022e-01 9.999999999999995559e-01
1.742213893506588285e+00 2.306028691519014240e-01 1.000000000000000000e+00
1.756480516261672564e+00 2.049691571974819604e-01 1.000000000000000000e+00
1.728940398131080025e+00 2.049665202336951320e-01 1.000000000000000000e+00
1.749347202181269045e+00 2.177860209154509341e-01 1.000000000000000444e+00
1.742710455713162077e+00 2.049678263243621679e-01 9.999999999999997780e-01
1.735577148378551815e+00 2.177847021092661206e-01 9.999999999999995559e-01
1.770708765938275198e+00 1.793551925209422304e-01 1.000000000000000000e+00
1.756480516261672564e+00 2.049691571974819604e-01 1.000000000000000000e+00
1.743168651075856168e+00 1.793524999345917637e-01 1.000000000000000000e+00
1.763594638378788382e+00 1.921621798286781979e-01 1.000000000000000444e+00
1.749824583640160913e+00 1.921608369005786410e-01 9.999999999999997780e-01
1.756938710874106579e+00 1.793538356860923388e-01 9.999999999999995559e-01
1.730910590971953100e+00 1.025196442544885067e-01 1.000000000000000000e+00
1.716682325198453318e+00 1.281338980940752437e-01 1.000000000000000000e+00
1.703439181304219785e+00 1.025244266626632733e-01 1.000000000000000000e+00
1.723796455059712240e+00 1.153267688262367002e-01 1.000000000000000444e+00
1.710060748797964880e+00 1.153291786554662968e-01 9.999999999999997780e-01
1.717174883141723285e+00 1.025220248144228241e-01 9.999999999999995559e-01
1.744153742330284418e+00 1.281290913168993129e-01 1.000000000000000000e+00
1.716682325198453318e+00 1.281338980940752437e-01 1.000000000000000000e+00
1.729925482318692920e+00 1.537432484544979105e-01 1.000000000000000000e+00
1.730418037057001035e+00 1.281314837881743496e-01 1.000000000000000444e+00
1.723303906868089985e+00 1.409385873337821726e-01 9.999999999999997780e-01
1.737039612700686186e+00 1.409361708266786417e-01 9.999999999999995559e-01
1.757396904023721174e+00 1.537384403863924498e-01 1.000000000000000000e+00
1.743168651075856168e+00 1.793524999345917637e-01 1.000000000000000000e+00
1.729925482318692920e+00 1.537432484544979105e-01 1.000000000000000000e+00
1.750282773455973606e+00 1.665454731621718587e-01 1.000000000000000444e+00
1.736547065423866387e+00 1.665478850917138098e-01 9.999999999999997780e-01
1.743661198200323392e+00 1.537408336648836138e-01 9.999999999999995559e-01
1.713525269147255337e+00 2.818854185595885409e-01 1.000000000000000000e+00
1.700251759998548717e+00 2.562493154836330000e-01 1.000000000000000000e+00
1.685907458952565774e+00 2.818905438503934158e-01 1.000000000000000000e+00
1.706888515846300081e+00 2.690673694923371717e-01 1.000000000000000444e+00
1.693079604516866121e+00 2.690699464807017605e-01 9.999999999999997780e-01
1.699716360049550401e+00 2.818879663005299796e-01 9.999999999999995559e-01
1.727869577723294858e+00 2.562441939765118804e-01 1.000000000000000000e+00
1.700251759998548717e+00 2.562493154836330000e-01 1.000000000000000000e+00
1.714596077034882038e+00 2.306079646329552424e-01 1.000000000000000000e+00
1.714060666961072954e+00 2.562467403260146881e-01 1.000000000000000444e+00
1.707423916748484150e+00 2.434286535644828164e-01 9.999999999999997780e-01
1.721232830224492139e+00 2.434260848045712022e-01 9.999999999999995559e-01
1.742213893506588285e+00 2.306028691519014240e-01 1.000000000000000000e+00
1.714596077034882038e+00 2.306079646329552424e-01 1.000000000000000000e+00
1.728940398131080025e+00 2.049665202336951320e-01 1.000000000000000000e+00
1.728404981769185333e+00 2.306054030091113927e-01 1.000000000000000444e+00
1.721768235631136124e+00 2.177872521365939451e-01 9.999999999999997780e-01
1.735577148378551815e+00 2.177847021092661206e-01 9.999999999999995559e-01
1.756480516261672564e+00 2.049691571974819604e-01 1.000000000000000000e+00
1.743168651075856168e+00 1.793524999345917637e-01 1.000000000000000000e+00
1.728940398131080025e+00 2.049665202336951320e-01 1.000000000000000000e+00
1.749824583640162246e+00 1.921608369005787798e-01 1.000000000000000444e+00
1.736054522468839512e+00 1.921595163332687761e-01 9.999999999999997780e-01
1.742710455713161855e+00 2.049678263243621401e-01 9.999999999999995559e-01
1.716682325198453318e+00 1.281338980940752437e-01 1.000000000000000000e+00
1.703439181304219785e+00 1.025244266626632733e-01 1.000000000000000000e+00
1.689210907323558608e+00 1.281388037460435281e-01 1.000000000000000000e+00
1.710060748797965990e+00 1.153291786554663800e-01 1.000000000000000444e+00
1.696325038300188659e+00 1.153316122409322741e-01 9.999999999999997780e-01
1.702946613686916688e+00 1.281363369904834904e-01 9.999999999999995559e-01
1.716682325198453318e+00 1.281338980940752437e-01 1.000000000000000000e+00
1.729925482318692920e+00 1.537432484544979105e-01 1.000000000000000000e+00
1.702454058645574086e+00 1.537481557233468521e-01 1.000000000000000000e+00
1.723303906868091095e+00 1.409385873337822837e-01 1.000000000000000444e+00
1.716189774547642211e+00 1.537456886413951229e-01 9.999999999999997780e-01
1.709568189256039927e+00 1.409410278103234715e-01 9.999999999999995559e-01
1.743168651075856168e+00 1.793524999345917637e-01 1.000000000000000000e+00
1.729925482318692920e+00 1.537432484544979105e-01 1.000000000000000000e+00
1.715697224275788857e+00 1.793573854976477089e-01 1.000000000000000000e+00
1.736547065423867497e+00 1.665478850917139486e-01 1.000000000000000444e+00
1.722811353424962499e+00 1.665503211165870745e-01 9.999999999999997780e-01
1.729432942229584436e+00 1.793549299141005415e-01 9.999999999999995559e-01
1.700251759998548717e+00 2.562493154836330000e-01 1.000000000000000000e+00
1.685907458952565774e+00 2.818905438503934158e-01 1.000000000000000000e+00
1.672708721516725117e+00 2.562572459374553024e-01 1.000000000000000000e+00
1.693079604516867231e+00 2.690699464807019270e-01 1.000000000000000444e+00
1.679308086289963864e+00 2.690738970156080767e-01 9.999999999999997780e-01
1.686480238186370606e+00 2.562532629045899402e-01 9.999999999999995559e-01
1.700251759998548717e+00 2.562493154836330000e-01 1.000000000000000000e+00
1.714596077034882038e+00 2.306079646329552424e-01 1.000000000000000000e+00
1.687053034468210866e+00 2.306158619981477920e-01 1.000000000000000000e+00
1.707423916748485038e+00 2.434286535644829552e-01 1.000000000000000444e+00
1.700824553398161187e+00 2.306118965240484542e-01 9.999999999999997780e-01
1.693652398159509076e+00 2.434325952066313248e-01 9.999999999999995559e-01
1.714596077034882038e+00 2.306079646329552424e-01 1.000000000000000000e+00
1.728940398131080025e+00 2.049665202336951320e-01 1.000000000000000000e+00
1.701397358915537561e+00 2.049743636673568015e-01 1.000000000000000000e+00
1.721768235631137234e+00 2.177872521365940839e-01 1.000000000000000444e+00
1.715168877925197455e+00 2.049704267765014576e-01 9.999999999999997780e-01
1.707996720610072794e+00 2.177911732955950808e-01 9.999999999999995559e-01
1.743168651075856168e+00 1.793524999345917637e-01 1.000000000000000000e+00
1.728940398131080025e+00 2.049665202336951320e-01 1.000000000000000000e+00
1.715697224275788857e+00 1.793573854976477089e-01 1.000000000000000000e+00
1.736054522468841066e+00 1.921595163332689149e-01 1.000000000000000444e+00
1.722318812923276043e+00 1.921619633402383842e-01 9.999999999999997780e-01
1.729432942229584436e+00 1.793549299141005415e-01 9.999999999999995559e-01
1.716682325198453318e+00 1.281338980940752437e-01 1.000000000000000000e+00
1.702454058645574086e+00 1.537481557233468521e-01 1.000000000000000000e+00
1.689210907323558608e+00 1.281388037460435281e-01 1.000000000000000000e+00
1.709568189256041926e+00 1.409410278103236658e-01 1.000000000000000444e+00
1.695832479107763024e+00 1.409434965744525980e-01 9.999999999999997780e-01
1.702946613686916688e+00 1.281363369904834904e-01 9.999999999999995559e-01
1.729925482318692920e+00 1.537432484544979105e-01 1.000000000000000000e+00
1.702454058645574086e+00 1.537481557233468521e-01 1.000000000000000000e+00
1.715697224275788857e+00 1.793573854976477089e-01 1.000000000000000000e+00
1.716189774547643765e+00 1.537456886413952617e-01 1.000000000000000444e+00
1.709075642982877286e+00 1.665527843567409239e-01 9.999999999999997780e-01
1.722811353424962055e+00 1.665503211165870745e-01 9.999999999999995559e-01
1.700251759998548717e+00 2.562493154836330000e-01 1.000000000000000000e+00
1.687053034468210866e+00 2.306158619981477920e-01 1.000000000000000000e+00
1.672708721516725117e+00 2.562572459374553024e-01 1.000000000000000000e+00
1.693652398159511074e+00 2.434325952066316023e-01 1.000000000000000444e+00
1.679880874080709852e+00 2.434365702818144239e-01 9.999999999999997780e-01
1.686480238186370606e+00 2.562532629045899402e-01 9.999999999999995559e-01
1.714596077034882038e+00 2.306079646329552424e-01 1.000000000000000000e+00
1.687053034468210866e+00 2.306158619981477920e-01 1.000000000000000000e+00
1.701397358915537561e+00 2.049743636673568015e-01 1.000000000000000000e+00
1.700824553398162298e+00 2.306118965240485930e-01 1.000000000000000444e+00
1.694225195128670647e+00 2.177951249203902151e-01 9.999999999999997780e-01
1.707996720610072794e+00 2.177911732955950808e-01 9.999999999999995559e-01
1.728940398131080025e+00 2.049665202336951320e-01 1.000000000000000000e+00
1.715697224275788857e+00 1.793573854976477089e-01 1.000000000000000000e+00
1.701397358915537561e+00 2.049743636673568015e-01 1.000000000000000000e+00
1.722318812923277154e+00 1.921619633402385230e-01 1.000000000000000444e+00
1.708547291372816579e+00 1.921658824879360905e-01 9.999999999999997780e-01
1.715168877925196567e+00 2.049704267765014298e-01 9.999999999999995559e-01
1.702454058645574086e+00 1.537481557233468521e-01 1.000000000000000000e+00
1.689210907323558608e+00 1.281388037460435281e-01 1.000000000000000000e+00
1.674911019232151244e+00 1.537560745946697505e-01 1.000000000000000000e+00
1.695832479107764357e+00 1.409434965744526813e-01 1.000000000000000444e+00
1.682060960244507353e+00 1.409474403663988629e-01 9.999999999999997780e-01
1.688682538453162074e+00 1.537520980424499917e-01 9.999999999999995559e-01
1.702454058645574086e+00 1.537481557233468521e-01 1.000000000000000000e+00
1.715697224275788857e+00 1.793573854976477089e-01 1.000000000000000000e+00
1.688154183077294590e+00 1.793652778036230744e-01 1.000000000000000000e+00
1.709075642982878840e+00 1.665527843567410626e-01 1.000000000000000444e+00
1.701925708955198457e+00 1.793613157369245148e-01 9.999999999999997780e-01
1.695304119739791560e+00 1.665567217194797167e-01 9.999999999999995559e-01
1.687053034468210866e+00 2.306158619981477920e-01 1.000000000000000000e+00
1.672708721516725117e+00 2.562572459374553024e-01 1.000000000000000000e+00
1.659509989041683342e+00 2.306239069817287712e-01 1.000000000000000000e+00
1.679880874080710740e+00 2.434365702818145905e-01 1.000000000000000444e+00
1.666109351500533853e+00 2.434405836023835756e-01 9.999999999999997780e-01
1.673281508629923087e+00 2.306198636172525351e-01 9.999999999999995559e-01
1.687053034468210866e+00 2.306158619981477920e-01 1.000000000000000000e+00
1.701397358915537561e+00 2.049743636673568015e-01 1.000000000000000000e+00
1.673854311216323554e+00 2.049823409464131829e-01 1.000000000000000000e+00
1.694225195128671535e+00 2.177951249203903816e-01 1.000000000000000444e+00
1.687625836087830233e+00 2.049783337997235499e-01 9.999999999999997780e-01
1.680453673668479642e+00 2.177991124252464938e-01 9.999999999999995559e-01
1.715697224275788857e+00 1.793573854976477089e-01 1.000000000000000000e+00
