x y p
1.518638497720350866e+00 1.787992897754556998e-01 -4.287631687318523888e+01
1.488664079326948997e+00 1.788044798980168992e-01 -8.968610500948555853e+01
1.509990521938740393e+00 1.660076831637475880e-01 -4.992766847103462169e+01
1.503651356352614821e+00 1.788019098762665682e-01 -6.313740907436120153e+01
1.495003356154600782e+00 1.660103295525655609e-01 -6.854139109284436415e+01
1.484064499620298738e+00 1.276325254701067002e-01 -3.027814384880428378e+01
1.501345444891738490e+00 1.532160502884391540e-01 -4.659640549008938137e+01
1.471371019298838068e+00 1.532213805210073110e-01 -8.544669619930664339e+01
1.492703393092245756e+00 1.404243473702064260e-01 -3.562937770009860827e+01
1.486358311800508147e+00 1.532187347651214893e-01 -6.406030196877171079e+01
1.477716355294949713e+00 1.404270811368913963e-01 -5.109853094624811831e+01
1.466796753666679720e+00 1.020482977260384894e-01 -5.079944910056796914e+01
1.454090575451613798e+00 1.276380869905370530e-01 -5.462822345863207829e+01
1.484064499620298738e+00 1.276325254701067002e-01 -3.027814384880428378e+01
1.460442270265290388e+00 1.148433903187490446e-01 -5.085965008359114137e+01
1.469077625890664374e+00 1.276353185699156678e-01 -4.562217974042042101e+01
1.475428904270684072e+00 1.148405295867357956e-01 -3.890253518301827995e+01
1.449396983930228311e+00 7.653998606504965052e-02 -5.927271682948718734e+01
1.466796753666679720e+00 1.020482977260384894e-01 -5.079944910056796914e+01
1.436479509762415674e+00 1.020526926041554761e-01 -5.997678994171598532e+01
1.458094997595293041e+00 8.929433266085810839e-02 -5.718471370850469526e+01
1.451638225756387124e+00 1.020505006462102543e-01 -5.691655593855091411e+01
1.442936886813213748e+00 8.929661270356155367e-02 -5.963577847952605282e+01
1.432012863460046859e+00 5.102978186603510102e-02 -5.106173671102514078e+01
1.449396983930228311e+00 7.653998606504965052e-02 -5.927271682948718734e+01
1.419081619198112820e+00 7.654469920777376424e-02 -4.908875009621038288e+01
1.440702880773346628e+00 6.378516927127640679e-02 -5.514589179969851784e+01
1.434239392072317765e+00 7.654234260247604060e-02 -5.558893482087461990e+01
1.425545920321288351e+00 6.378759728444706456e-02 -5.060079308278432819e+01
1.414645823849873141e+00 2.551682418744654832e-02 -4.747492852934416163e+01
1.432012863460046859e+00 5.102978186603510102e-02 -5.106173671102514078e+01
1.401700300135878319e+00 5.103476610140508796e-02 -4.138855975532808174e+01
1.423327114565862583e+00 3.827370997004701098e-02 -4.777713150972029155e+01
1.416856658973906002e+00 5.103227113023048322e-02 -4.584586301973444478e+01
1.408171804404206862e+00 3.827624410649584086e-02 -4.517882505346396016e+01
1.397297410321800104e+00 0.000000000000000000e+00 -5.112208955320694059e+01
1.384337201214795421e+00 2.552194009718486076e-02 -5.126541238543892831e+01
1.414645823849873141e+00 2.551682418744654832e-02 -4.747492852934416163e+01
1.390816147728382468e+00 1.276152087305367985e-02 -5.208732727098960424e+01
1.399491562263343036e+00 2.551937946599585824e-02 -4.767500504258436678e+01
1.405969188029547956e+00 1.275897706605857648e-02 -4.901255596064680020e+01
1.518638497720350866e+00 1.787992897754556998e-01 -4.287631687318523888e+01
1.549044979018433077e+00 1.788081763977862615e-01 -1.983818068507032706e+01
1.535942670955168232e+00 2.043825786145351542e-01 -2.926632851266867164e+01
1.533841803951946581e+00 1.788037611914705949e-01 -3.031883009331732737e+01
1.542492494692074834e+00 1.915953929244862963e-01 -2.275141767892795031e+01
1.527289252080989979e+00 1.915909095941636109e-01 -3.353596275150893291e+01
1.549044979018433077e+00 1.788081763977862615e-01 -1.983818068507032706e+01
1.579177079113648352e+00 1.788283161003096089e-01 -1.532250327392697642e+01
1.566074952471911308e+00 2.044029619191679026e-01 -5.823623188441707121e+00
1.564111089152563805e+00 1.788182725239990667e-01 -1.474533437911818545e+01
1.572624751958969780e+00 1.916156600969280699e-01 -1.121194793595105210e+01
1.557558680258984030e+00 1.916055542095161379e-01 -1.224875259220270429e+01
1.609308715225105324e+00 1.788482575279718434e-01 -5.509385487228947653e+01
1.626338294300607723e+00 2.044430949345387716e-01 -5.805906815739943738e+01
1.639439919492677644e+00 1.788680289028341530e-01 -1.231042808937581725e+02
1.617822316620835421e+00 1.916456739532016174e-01 -6.028268716041307584e+01
1.632887965230807481e+00 1.916555894289999340e-01 -9.469817749139416208e+01
1.624374369421704989e+00 1.788581625428261601e-01 -8.911441487690487406e+01
1.609308715225105324e+00 1.788482575279718434e-01 -5.509385487228947653e+01
1.596206820768667489e+00 2.044231254654080010e-01 -1.262462911763226003e+01
1.579177079113648352e+00 1.788283161003096089e-01 -1.532250327392697642e+01
1.602756566934993465e+00 1.916357164913346511e-01 -3.359404149510394433e+01
1.587690713102175799e+00 1.916257131068729580e-01 -1.460193364452269194e+01
1.594242953106771221e+00 1.788383099631597750e-01 -2.854243661320501957e+01
1.501345444891738490e+00 1.532160502884391540e-01 -4.659640549008938137e+01
1.531751834259341694e+00 1.532248313812511475e-01 -1.261159063497663446e+01
1.518638497720350866e+00 1.787992897754556998e-01 -4.287631687318523888e+01
1.516548716183404588e+00 1.532204654647430497e-01 -2.675949780859246019e+01
1.525193839212295899e+00 1.660121318892355258e-01 -3.205184027828166649e+01
1.509990521938740393e+00 1.660076831637475880e-01 -4.992766847103462169e+01
1.484064499620298738e+00 1.276325254701067002e-01 -3.027814384880428378e+01
1.514470303668618234e+00 1.276411220531150637e-01 -1.758151940529554924e+00
1.501345444891738490e+00 1.532160502884391540e-01 -4.659640549008938137e+01
1.499267486763021795e+00 1.276368430222941941e-01 -1.779608434516327975e+01
1.507906556269698717e+00 1.404287185228413892e-01 -1.775212680658066233e+01
1.492703393092245756e+00 1.404243473702064260e-01 -3.562937770009860827e+01
1.466796753666679720e+00 1.020482977260384894e-01 -5.079944910056796914e+01
1.497201384656766443e+00 1.020566480431149281e-01 -2.513070104533676030e+01
1.484064499620298738e+00 1.276325254701067002e-01 -3.027814384880428378e+01
1.481999158304980524e+00 1.020524857947670561e-01 -3.915946779185197357e+01
1.490631640974873218e+00 1.148447854239719179e-01 -2.720543321409465776e+01
1.475428904270684072e+00 1.148405295867357956e-01 -3.890253518301827995e+01
1.449396983930228311e+00 7.653998606504965052e-02 -5.927271682948718734e+01
1.480039147058828108e+00 7.654022170375723855e-02 -4.748158235824381279e+01
1.466796753666679720e+00 1.020482977260384894e-01 -5.079944910056796914e+01
1.464718153468118400e+00 7.654011072674192506e-02 -5.509361224331683360e+01
1.473416687248079393e+00 8.929452882022023696e-02 -4.983990562367260679e+01
1.458094997595293041e+00 8.929433266085810839e-02 -5.718471370850469526e+01
1.432012863460046859e+00 5.102978186603510102e-02 -5.106173671102514078e+01
1.462652296295801069e+00 5.102977628008521782e-02 -5.156970015605804747e+01
1.449396983930228311e+00 7.653998606504965052e-02 -5.927271682948718734e+01
1.447332655255529010e+00 5.102978091090827617e-02 -5.286387518000910291e+01
1.456023421443287669e+00 6.378522654778631673e-02 -5.599196787275300125e+01
1.440702880773346628e+00 6.378516927127640679e-02 -5.514589179969851784e+01
1.414645823849873141e+00 2.551682418744654832e-02 -4.747492852934416163e+01
1.445281489866841795e+00 2.551669696828556128e-02 -4.822211076256868267e+01
1.432012863460046859e+00 5.102978186603510102e-02 -5.106173671102514078e+01
1.429963705283838982e+00 2.551675977577067683e-02 -4.813525137200497994e+01
1.438646024769975496e+00 3.827366601134599144e-02 -5.002481727783441556e+01
1.423327114565862583e+00 3.827370997004701098e-02 -4.777713150972029155e+01
1.397297410321800104e+00 0.000000000000000000e+00 -5.112208955320694059e+01
1.427928037812860929e+00 0.000000000000000000e+00 -4.802409160371615116e+01
1.414645823849873141e+00 2.551682418744654832e-02 -4.747492852934416163e+01
1.412612724067330516e+00 0.000000000000000000e+00 -4.882679761424007836e+01
1.421285876977658402e+00 1.275892365894112923e-02 -4.806363037488971202e+01
1.405969188029547956e+00 1.275897706605857648e-02 -4.901255596064680020e+01
1.531751834259341694e+00 1.532248313812511475e-01 -1.261159063497663446e+01
1.518638497720350866e+00 1.787992897754556998e-01 -4.287631687318523888e+01
1.549044979018433077e+00 1.788081763977862615e-01 -1.983818068507032706e+01
1.525193839212295899e+00 1.660121318892355258e-01 -3.205184027828166649e+01
1.533841803951946581e+00 1.788037611914705949e-01 -3.031883009331732737e+01
1.540397013892767619e+00 1.660165273192544810e-01 -1.970169210632479917e+01
1.562157634986897525e+00 1.532334128978690979e-01 8.741838598912934799e+00
1.549044979018433077e+00 1.788081763977862615e-01 -1.983818068507032706e+01
1.579177079113648352e+00 1.788283161003096089e-01 -1.532250327392697642e+01
1.555600051250828120e+00 1.660208692705926747e-01 -1.016614744596401820e+01
1.564111089152563805e+00 1.788182725239990667e-01 -1.474533437911818545e+01
1.570666018601623914e+00 1.660308961891721058e-01 -5.995245119532491174e+00
1.609308715225105324e+00 1.788482575279718434e-01 -5.509385487228947653e+01
1.622419930165253321e+00 1.532729831992686864e-01 -7.354065867816827051e+01
1.639439919492677644e+00 1.788680289028341530e-01 -1.231042808937581725e+02
1.615863194158530414e+00 1.660606966292529074e-01 -6.887913758374163820e+01
1.630928693274159125e+00 1.660705480454015281e-01 -1.037663670375243044e+02
1.624374369421704989e+00 1.788581625428261601e-01 -8.911441487690487406e+01
1.592289024095789873e+00 1.532532803127752419e-01 -1.082465129780416824e+01
1.609308715225105324e+00 1.788482575279718434e-01 -5.509385487228947653e+01
1.579177079113648352e+00 1.788283161003096089e-01 -1.532250327392697642e+01
1.600797585130722789e+00 1.660508066103150437e-01 -3.616192451712353062e+01
1.594242953106771221e+00 1.788383099631597750e-01 -2.854243661320501957e+01
1.585731861558003164e+00 1.660408742884537103e-01 -1.401580534681191104e+01
1.514470303668618234e+00 1.276411220531150637e-01 -1.758151940529554924e+00
1.501345444891738490e+00 1.532160502884391540e-01 -4.659640549008938137e+01
1.531751834259341694e+00 1.532248313812511475e-01 -1.261159063497663446e+01
1.507906556269698717e+00 1.404287185228413892e-01 -1.775212680658066233e+01
1.516548716183404588e+00 1.532204654647430497e-01 -2.675949780859246019e+01
1.523109556857263458e+00 1.404330454098793868e-01 -4.416077161168277421e+00
1.497201384656766443e+00 1.020566480431149281e-01 -2.513070104533676030e+01
1.484064499620298738e+00 1.276325254701067002e-01 -3.027814384880428378e+01
1.514470303668618234e+00 1.276411220531150637e-01 -1.758151940529554924e+00
1.490631640974873218e+00 1.148447854239719179e-01 -2.720543321409465776e+01
1.499267486763021795e+00 1.276368430222941941e-01 -1.779608434516327975e+01
1.505834202026474333e+00 1.148490089802892272e-01 -1.131250261987945827e+01
1.480039147058828108e+00 7.654022170375723855e-02 -4.748158235824381279e+01
1.466796753666679720e+00 1.020482977260384894e-01 -5.079944910056796914e+01
1.497201384656766443e+00 1.020566480431149281e-01 -2.513070104533676030e+01
1.473416687248079393e+00 8.929452882022023696e-02 -4.983990562367260679e+01
1.481999158304980524e+00 1.020524857947670561e-01 -3.915946779185197357e+01
1.488618493631768569e+00 8.929862648392683511e-02 -3.777772780949489118e+01
1.462652296295801069e+00 5.102977628008521782e-02 -5.156970015605804747e+01
1.449396983930228311e+00 7.653998606504965052e-02 -5.927271682948718734e+01
1.480039147058828108e+00 7.654022170375723855e-02 -4.748158235824381279e+01
1.456023421443287669e+00 6.378522654778631673e-02 -5.599196787275300125e+01
1.464718153468118400e+00 7.654011072674192506e-02 -5.509361224331683360e+01
1.471343795819856082e+00 6.378527560821961595e-02 -5.115313074852920749e+01
1.445281489866841795e+00 2.551669696828556128e-02 -4.822211076256868267e+01
1.432012863460046859e+00 5.102978186603510102e-02 -5.106173671102514078e+01
1.462652296295801069e+00 5.102977628008521782e-02 -5.156970015605804747e+01
1.438646024769975496e+00 3.827366601134599144e-02 -5.002481727783441556e+01
1.447332655255529010e+00 5.102978091090827617e-02 -5.286387518000910291e+01
1.453964806852911851e+00 3.827362173110999966e-02 -4.968839301032983258e+01
1.427928037812860929e+00 0.000000000000000000e+00 -4.802409160371615116e+01
1.414645823849873141e+00 2.551682418744654832e-02 -4.747492852934416163e+01
1.445281489866841795e+00 2.551669696828556128e-02 -4.822211076256868267e+01
1.421285876977658402e+00 1.275892365894112923e-02 -4.806363037488971202e+01
1.429963705283838982e+00 2.551675977577067683e-02 -4.813525137200497994e+01
1.436602510941049626e+00 1.275887208197174806e-02 -4.760938553399257955e+01
1.562157634986897525e+00 1.532334128978690979e-01 8.741838598912934799e+00
1.531751834259341694e+00 1.532248313812511475e-01 -1.261159063497663446e+01
1.549044979018433077e+00 1.788081763977862615e-01 -1.983818068507032706e+01
1.546954805138345046e+00 1.532291469822296415e-01 8.578943532365115310e-01
1.540397013892767619e+00 1.660165273192544810e-01 -1.970169210632479917e+01
1.555600051250828120e+00 1.660208692705926747e-01 -1.016614744596401820e+01
1.562157634986897525e+00 1.532334128978690979e-01 8.741838598912934799e+00
1.592289024095789873e+00 1.532532803127752419e-01 -1.082465129780416824e+01
1.579177079113648352e+00 1.788283161003096089e-01 -1.532250327392697642e+01
1.577223392739692365e+00 1.532433687723716298e-01 4.263184638519355474e+00
1.585731861558003164e+00 1.660408742884537103e-01 -1.401580534681191104e+01
1.570666018601623914e+00 1.660308961891721058e-01 -5.995245119532491174e+00
1.592289024095789873e+00 1.532532803127752419e-01 -1.082465129780416824e+01
1.609308715225105324e+00 1.788482575279718434e-01 -5.509385487228947653e+01
1.622419930165253321e+00 1.532729831992686864e-01 -7.354065867816827051e+01
1.600797585130722789e+00 1.660508066103150437e-01 -3.616192451712353062e+01
1.615863194158530414e+00 1.660606966292529074e-01 -6.887913758374163820e+01
1.607354534752553521e+00 1.532631506453945025e-01 -4.002251370813447551e+01
1.514470303668618234e+00 1.276411220531150637e-01 -1.758151940529554924e+00
1.544875455392803909e+00 1.276495559852118822e-01 2.218976517237486235e+01
1.531751834259341694e+00 1.532248313812511475e-01 -1.261159063497663446e+01
1.529672957386218668e+00 1.276453599509345116e-01 1.129618183684028132e+01
1.538312401473567403e+00 1.404373261488504332e-01 1.160747790432539794e+01
1.523109556857263458e+00 1.404330454098793868e-01 -4.416077161168277421e+00
1.527605332814537364e+00 1.020648826760123251e-01 5.336358984077786083e+00
1.497201384656766443e+00 1.020566480431149281e-01 -2.513070104533676030e+01
1.514470303668618234e+00 1.276411220531150637e-01 -1.758151940529554924e+00
1.512403440111043773e+00 1.020607809113701220e-01 -1.027821478213112449e+01
1.505834202026474333e+00 1.148490089802892272e-01 -1.131250261987945827e+01
1.521036594732921410e+00 1.148531970710440359e-01 2.304975397540655724e+00
1.480039147058828108e+00 7.654022170375723855e-02 -4.748158235824381279e+01
1.510441242989392530e+00 7.654823406619994108e-02 -2.117611579245430420e+01
1.497201384656766443e+00 1.020566480431149281e-01 -2.513070104533676030e+01
1.495240273832673328e+00 7.654423743895254206e-02 -3.495412751401026696e+01
1.503820129784308124e+00 8.930270099392506600e-02 -2.351916903043148821e+01
1.488618493631768569e+00 8.929862648392683511e-02 -3.777772780949489118e+01
1.493291151959468932e+00 5.102974606219767839e-02 -3.728684334531760669e+01
1.462652296295801069e+00 5.102977628008521782e-02 -5.156970015605804747e+01
1.480039147058828108e+00 7.654022170375723855e-02 -4.748158235824381279e+01
1.477971792771499926e+00 5.102976524058337737e-02 -4.586388808002853779e+01
1.471343795819856082e+00 6.378527560821961595e-02 -5.115313074852920749e+01
1.486664010708541817e+00 6.378531314199853419e-02 -4.249675712263626082e+01
1.445281489866841795e+00 2.551669696828556128e-02 -4.822211076256868267e+01
1.475916785845503565e+00 2.551657173730989200e-02 -4.218680834067326657e+01
1.462652296295801069e+00 5.102977628008521782e-02 -5.156970015605804747e+01
1.460599181752023856e+00 2.551663456471373395e-02 -4.636420160360713538e+01
1.469283466155046902e+00 3.827357513568972747e-02 -4.676151080416642003e+01
1.453964806852911851e+00 3.827362173110999966e-02 -4.968839301032983258e+01
