x y solution_f
3.485105325345262961e-01 2.223191812897823139e-01 4.347091316283206441e-01
3.405260750336908115e-01 2.222544658813294660e-01 4.076982732584198410e-01
3.493743587549972274e-01 2.285769085847316195e-01 4.709506808024210289e-01
3.445183037841085261e-01 2.222868235855559038e-01 4.218412947778485966e-01
3.453821300045794573e-01 2.285445508805052095e-01 4.588630112191852684e-01
3.485105325345262961e-01 2.223191812897823139e-01 4.347091316283206441e-01
3.468165477408943209e-01 2.096854759184381689e-01 1.975546560009198427e-01
3.388144063795050509e-01 2.097031128284764512e-01 1.785701926501273018e-01
3.476635401377102808e-01 2.160023286041102275e-01 3.252800052264762654e-01
3.428154770601996582e-01 2.096942943734573239e-01 1.886383245247556517e-01
3.436624694570156735e-01 2.160111470591293825e-01 3.129067983137062137e-01
3.422538562302273046e-01 2.347580766925588813e-01 4.084428947414859290e-01
3.519670779672708361e-01 2.473450468580600803e-01 1.599143191382816354e-01
3.439905393909039044e-01 2.472317065830565153e-01 1.346190494775322544e-01
3.471104670987490426e-01 2.410515617753094808e-01 2.878084263246560859e-01
3.479788086790873702e-01 2.472883767205583116e-01 1.477659947636757731e-01
3.431221978105656323e-01 2.409948916378076844e-01 2.823050402959913496e-01
3.502381849754681031e-01 2.348346358796809530e-01 4.267010049158840856e-01
3.422538562302273046e-01 2.347580766925588813e-01 4.084428947414859290e-01
3.405260750336908115e-01 2.222544658813294660e-01 4.076982732584198410e-01
3.462460206028477039e-01 2.347963562861199172e-01 4.178432641374121292e-01
3.413899656319590581e-01 2.285062712869441737e-01 4.464095847749501855e-01
3.453821300045794573e-01 2.285445508805052095e-01 4.588630112191852684e-01
3.485105325345262961e-01 2.223191812897823139e-01 4.347091316283206441e-01
3.405260750336908115e-01 2.222544658813294660e-01 4.076982732584198410e-01
3.388144063795050509e-01 2.097031128284764512e-01 1.785701926501273018e-01
3.445183037841085261e-01 2.222868235855559038e-01 4.218412947778488187e-01
3.396702407065979035e-01 2.159787893549029447e-01 3.003566730245895711e-01
3.436624694570156735e-01 2.160111470591293825e-01 3.129067983137062137e-01
3.422538562302273046e-01 2.347580766925588813e-01 4.084428947414859290e-01
3.439905393909039044e-01 2.472317065830565153e-01 1.346190494775322544e-01
3.342688613007632203e-01 2.346840847315744272e-01 3.896321422474905427e-01
3.431221978105656323e-01 2.409948916378076844e-01 2.823050402959916827e-01
3.391297003458335624e-01 2.409578956573154573e-01 2.767093257562729947e-01
3.382613587654952347e-01 2.347210807120666543e-01 3.993881895315612440e-01
3.422538562302273046e-01 2.347580766925588813e-01 4.084428947414859290e-01
3.405260750336908115e-01 2.222544658813294660e-01 4.076982732584198410e-01
3.325337592951465027e-01 2.222197009260407086e-01 3.794173700335548571e-01
3.413899656319590581e-01 2.285062712869441737e-01 4.464095847749504076e-01
3.365299171644186571e-01 2.222370834036850873e-01 3.939403616108190787e-01
3.373938077626869037e-01 2.284888888092997949e-01 4.337410629460924927e-01
3.405260750336908115e-01 2.222544658813294660e-01 4.076982732584198410e-01
3.388144063795050509e-01 2.097031128284764512e-01 1.785701926501273018e-01
3.308149527787472288e-01 2.097159005635376716e-01 1.591152608090859732e-01
3.396702407065979035e-01 2.159787893549029447e-01 3.003566730245897931e-01
3.348146795791261399e-01 2.097095066960070753e-01 1.697384915935186700e-01
3.356705139062190479e-01 2.159851832224335688e-01 2.875972920924212417e-01
3.422538562302273046e-01 2.347580766925588813e-01 4.084428947414859290e-01
3.325337592951465027e-01 2.222197009260407086e-01 3.794173700335548571e-01
3.342688613007632203e-01 2.346840847315744272e-01 3.896321422474905427e-01
3.373938077626869037e-01 2.284888888092997949e-01 4.337410629460929368e-01
3.334013102979548338e-01 2.284518928288075679e-01 4.208764050406412216e-01
3.382613587654952347e-01 2.347210807120666543e-01 3.993881895315612440e-01
3.405260750336908115e-01 2.222544658813294660e-01 4.076982732584198410e-01
3.325337592951465027e-01 2.222197009260407086e-01 3.794173700335548571e-01
3.308149527787472288e-01 2.097159005635376716e-01 1.591152608090859732e-01
3.365299171644186571e-01 2.222370834036850873e-01 3.939403616108194117e-01
3.316743560369468380e-01 2.159678007447891901e-01 2.747181189185923245e-01
3.356705139062190479e-01 2.159851832224335688e-01 2.875972920924212417e-01
3.325337592951465027e-01 2.222197009260407086e-01 3.794173700335548571e-01
3.342688613007632203e-01 2.346840847315744272e-01 3.896321422474905427e-01
3.245367500144962225e-01 2.221985391912840724e-01 3.507318443530612062e-01
3.334013102979548338e-01 2.284518928288075679e-01 4.208764050406414992e-01
3.294028056576296937e-01 2.284413119614292498e-01 4.078566359042069545e-01
3.285352546548213626e-01 2.222091200586623905e-01 3.654322638215471986e-01
3.325337592951465027e-01 2.222197009260407086e-01 3.794173700335548571e-01
3.308149527787472288e-01 2.097159005635376716e-01 1.591152608090859732e-01
3.228074992371473551e-01 2.097454973785093657e-01 1.388625939273050447e-01
3.316743560369468380e-01 2.159678007447891901e-01 2.747181189185924910e-01
3.268112260079473197e-01 2.097306989710235325e-01 1.498673599379149457e-01
3.276706292661469289e-01 2.159825991522750233e-01 2.617938100951855973e-01
3.325337592951465027e-01 2.222197009260407086e-01 3.794173700335548571e-01
3.228074992371473551e-01 2.097454973785093657e-01 1.388625939273050447e-01
3.245367500144962225e-01 2.221985391912840724e-01 3.507318443530612062e-01
3.276706292661469289e-01 2.159825991522750233e-01 2.617938100951859304e-01
3.236721246258217888e-01 2.159720182848967052e-01 2.488448908389289949e-01
3.285352546548213626e-01 2.222091200586623905e-01 3.654322638215471986e-01
3.228074992371473551e-01 2.097454973785093657e-01 1.388625939273050447e-01
3.245367500144962225e-01 2.221985391912840724e-01 3.507318443530612062e-01
3.147923372660931807e-01 2.097930172724604969e-01 1.187607499014468743e-01
3.236721246258217888e-01 2.159720182848967052e-01 2.488448908389291891e-01
3.196645436402947293e-01 2.159957782318722708e-01 2.360406178071421390e-01
3.187999182516202401e-01 2.097692573254849313e-01 1.294251155963968003e-01
2.959605562475946527e-01 1.898814884646599921e-01 7.355526467051339001e-02
2.952976897597184291e-01 1.803812264394540343e-01 1.925171077039180001e-01
2.897117585510800564e-01 1.899061627535100771e-01 5.942305198942101491e-02
2.956291230036565132e-01 1.851313574520569993e-01 1.153236947301091858e-01
2.925047241553992428e-01 1.851436945964820557e-01 1.086648798761811474e-01
2.928361573993373268e-01 1.898938256090850207e-01 6.633521533241978907e-02
2.959605562475946527e-01 1.898814884646599921e-01 7.355526467051339001e-02
3.015508031940873357e-01 1.803686655268386396e-01 2.081534634638032844e-01
2.952976897597184291e-01 1.803812264394540343e-01 1.925171077039180001e-01
2.987556797208409942e-01 1.851250769957493159e-01 1.220499696987550897e-01
2.984242464769029102e-01 1.803749459831463509e-01 2.003825410657690820e-01
2.956291230036565132e-01 1.851313574520569993e-01 1.153236947301091025e-01
3.015508031940873357e-01 1.803686655268386396e-01 2.081534634638032844e-01
2.952976897597184291e-01 1.803812264394540343e-01 1.925171077039180001e-01
3.008873561948669506e-01 1.708842241398534079e-01 3.259464251278074154e-01
2.984242464769029102e-01 1.803749459831463509e-01 2.003825410657692485e-01
2.980925229772927176e-01 1.756327252896537350e-01 2.722951445802413439e-01
3.012190796944771431e-01 1.756264448333460237e-01 2.813119338875627040e-01
2.959605562475946527e-01 1.898814884646599921e-01 7.355526467051339001e-02
3.015508031940873357e-01 1.803686655268386396e-01 2.081534634638032844e-01
3.022088924571873503e-01 1.898489866069552057e-01 8.848676078199277373e-02
2.987556797208409942e-01 1.851250769957493159e-01 1.220499696987550897e-01
3.018798478256373707e-01 1.851088260668969365e-01 1.288433866903549441e-01
2.990847243523909738e-01 1.898652375358075850e-01 8.088711610848005329e-02
3.015508031940873357e-01 1.803686655268386396e-01 2.081534634638032844e-01
3.071462771177221329e-01 1.708919535001298395e-01 3.439740171375120781e-01
3.008873561948669506e-01 1.708842241398534079e-01 3.259464251278074154e-01
3.043485401559047343e-01 1.756303095134842396e-01 2.901253125815481670e-01
3.040168166562945418e-01 1.708880888199916237e-01 3.350579061238375123e-01
3.012190796944771431e-01 1.756264448333460237e-01 2.813119338875627040e-01
3.015508031940873357e-01 1.803686655268386396e-01 2.081534634638032844e-01
3.022088924571873503e-01 1.898489866069552057e-01 8.848676078199277373e-02
3.078072700132230000e-01 1.803612334239038384e-01 2.233727192951843465e-01
3.018798478256373707e-01 1.851088260668969365e-01 1.288433866903549996e-01
3.050080812352051751e-01 1.851051100154295082e-01 1.357185050537615401e-01
3.046790366036551401e-01 1.803649494753712390e-01 2.157837437135252945e-01
3.071462771177221329e-01 1.708919535001298395e-01 3.439740171375120781e-01
3.008873561948669506e-01 1.708842241398534079e-01 3.259464251278074154e-01
3.064797163223083043e-01 1.614109484335771172e-01 3.160197941181782100e-01
3.040168166562945418e-01 1.708880888199916237e-01 3.350579061238376233e-01
3.036835362585876275e-01 1.661475862867152764e-01 3.423065800853573037e-01
3.068129967200152186e-01 1.661514509668534645e-01 3.504129631899303154e-01
3.015508031940873357e-01 1.803686655268386396e-01 2.081534634638032844e-01
3.071462771177221329e-01 1.708919535001298395e-01 3.439740171375120781e-01
3.078072700132230000e-01 1.803612334239038384e-01 2.233727192951843465e-01
3.043485401559047343e-01 1.756303095134842396e-01 2.901253125815481670e-01
3.074767735654725387e-01 1.756265934620168390e-01 2.987697458327013833e-01
3.046790366036551401e-01 1.803649494753712390e-01 2.157837437135252945e-01
3.022088924571873503e-01 1.898489866069552057e-01 8.848676078199277373e-02
3.078072700132230000e-01 1.803612334239038384e-01 2.233727192951843465e-01
3.084602374214409637e-01 1.898142609842095319e-01 1.040111750964756721e-01
3.050080812352051751e-01 1.851051100154295082e-01 1.357185050537616511e-01
3.081337537173319818e-01 1.850877472040566851e-01 1.426667385054928294e-01
3.053345649393141570e-01 1.898316237955823826e-01 9.615721673863739105e-02
3.071462771177221329e-01 1.708919535001298395e-01 3.439740171375120781e-01
3.064797163223083043e-01 1.614109484335771172e-01 3.160197941181782100e-01
3.127415580449067201e-01 1.614339591380995753e-01 3.285454930764717951e-01
3.068129967200152186e-01 1.661514509668534645e-01 3.504129631899306485e-01
3.096106371836074844e-01 1.614224537858383601e-01 3.223267871902002479e-01
3.099439175813144542e-01 1.661629563191147074e-01 3.583515456718535663e-01
3.071462771177221329e-01 1.708919535001298395e-01 3.439740171375120781e-01
3.078072700132230000e-01 1.803612334239038384e-01 2.233727192951843465e-01
3.134052705610645972e-01 1.708995481846039000e-01 3.612809828575865856e-01
3.074767735654725387e-01 1.756265934620168390e-01 2.987697458327016053e-01
3.106062702871438264e-01 1.756303908042538553e-01 3.072766908894573046e-01
3.102757738393933651e-01 1.708957508423668559e-01 3.526993578484940439e-01
3.078072700132230000e-01 1.803612334239038384e-01 2.233727192951843465e-01
3.084602374214409637e-01 1.898142609842095319e-01 1.040111750964756721e-01
3.140638435966154884e-01 1.803529102256667682e-01 2.383941555431040027e-01
3.081337537173319818e-01 1.850877472040566851e-01 1.426667385054929404e-01
3.112620405090282261e-01 1.850835856049381500e-01 1.496917709068521507e-01
3.109355568049192442e-01 1.803570718247853033e-01 2.308849902614756588e-01
3.071462771177221329e-01 1.708919535001298395e-01 3.439740171375120781e-01
3.134052705610645972e-01 1.708995481846039000e-01 3.612809828575865856e-01
3.127415580449067201e-01 1.614339591380995753e-01 3.285454930764717951e-01
3.102757738393933651e-01 1.708957508423668559e-01 3.526993578484943770e-01
3.130734143029856309e-01 1.661667536613517515e-01 3.661384685611419609e-01
3.099439175813144542e-01 1.661629563191147074e-01 3.583515456718535663e-01
3.078072700132230000e-01 1.803612334239038384e-01 2.233727192951843465e-01
3.134052705610645972e-01 1.708995481846039000e-01 3.612809828575865856e-01
3.140638435966154884e-01 1.803529102256667682e-01 2.383941555431040027e-01
3.106062702871438264e-01 1.756303908042538553e-01 3.072766908894575821e-01
3.137345570788400151e-01 1.756262292051353202e-01 3.156759576411027890e-01
3.109355568049192442e-01 1.803570718247853033e-01 2.308849902614756588e-01
3.084602374214409637e-01 1.898142609842095319e-01 1.040111750964756721e-01
3.140638435966154884e-01 1.803529102256667682e-01 2.383941555431040027e-01
3.147113776008951813e-01 1.897830101614351450e-01 1.198777321983776761e-01
3.112620405090282261e-01 1.850835856049381500e-01 1.496917709068522895e-01
3.143876105987553071e-01 1.850679601935509566e-01 1.567830300589075632e-01
3.115858075111680447e-01 1.897986355728223384e-01 1.119022469916904905e-01
3.134052705610645972e-01 1.708995481846039000e-01 3.612809828575865856e-01
3.214421059881071296e-01 1.709244544113140973e-01 3.828227605054383975e-01
3.127415580449067201e-01 1.614339591380995753e-01 3.285454930764717951e-01
3.174236882745858912e-01 1.709120012979589986e-01 3.721249450935413261e-01
3.170918320165069249e-01 1.661792067747068224e-01 3.759366225260757366e-01
3.130734143029856309e-01 1.661667536613517515e-01 3.661384685611418499e-01
3.134052705610645972e-01 1.708995481846039000e-01 3.612809828575865856e-01
3.140638435966154884e-01 1.803529102256667682e-01 2.383941555431040027e-01
3.220975226908316946e-01 1.803515026252455467e-01 2.575887581755888500e-01
3.137345570788400151e-01 1.756262292051353202e-01 3.156759576411029555e-01
3.180806831437236193e-01 1.803522064254561574e-01 2.479834521484742815e-01
3.177513966259481459e-01 1.756255254049247094e-01 3.263339500429913165e-01
3.140638435966154884e-01 1.803529102256667682e-01 2.383941555431040027e-01
3.147113776008951813e-01 1.897830101614351450e-01 1.198777321983776761e-01
3.227454093820608105e-01 1.897630548662773975e-01 1.404090425589027691e-01
3.143876105987553071e-01 1.850679601935509566e-01 1.567830300589076742e-01
3.187283934914779682e-01 1.897730325138562713e-01 1.301500985307484370e-01
3.184046264893381495e-01 1.850579825459720829e-01 1.659663798483307362e-01
3.214421059881071296e-01 1.709244544113140973e-01 3.828227605054383975e-01
3.127415580449067201e-01 1.614339591380995753e-01 3.285454930764717951e-01
3.207813235032878074e-01 1.614795691213286588e-01 3.436775412767276716e-01
3.170918320165069249e-01 1.661792067747068224e-01 3.759366225260759586e-01
3.167614407740972915e-01 1.614567641297141032e-01 3.363008968008348587e-01
3.211117147456974408e-01 1.662020117663213781e-01 3.855289398167900394e-01
3.134052705610645972e-01 1.708995481846039000e-01 3.612809828575865856e-01
3.214421059881071296e-01 1.709244544113140973e-01 3.828227605054383975e-01
3.220975226908316946e-01 1.803515026252455467e-01 2.575887581755888500e-01
3.174236882745858912e-01 1.709120012979589986e-01 3.721249450935413261e-01
3.217698143394693844e-01 1.756379785182798359e-01 3.369046730978059179e-01
3.177513966259481459e-01 1.756255254049247094e-01 3.263339500429913165e-01
3.140638435966154884e-01 1.803529102256667682e-01 2.383941555431040027e-01
3.220975226908316946e-01 1.803515026252455467e-01 2.575887581755888500e-01
3.227454093820608105e-01 1.897630548662773975e-01 1.404090425589027691e-01
3.180806831437236193e-01 1.803522064254561574e-01 2.479834521484745036e-01
3.224214660364462803e-01 1.850572787457614721e-01 1.752191318024892974e-01
3.184046264893381495e-01 1.850579825459720829e-01 1.659663798483307362e-01
3.214421059881071296e-01 1.709244544113140973e-01 3.828227605054383975e-01
3.294811845986176935e-01 1.709484574078238561e-01 4.038177478918877905e-01
3.207813235032878074e-01 1.614795691213286588e-01 3.436775412767276716e-01
